LGA,hhsize,totalvehs,hhinc,hhsize_normalised,totalvehs_normalised,hhinc_normalised,dwelltype_Flat or Apartment,dwelltype_Other,dwelltype_Separate House,dwelltype_Terrace/Townhouse,owndwell_Being Purchased,owndwell_Being Rented,owndwell_Fully Owned,owndwell_Occupied Rent-Free,owndwell_Something Else,label
Cardinia,2.0,1.0,1100.0,0.2,0.25,0.3523523523523523,0,0,1,0,0,0,1,0,0,5
Knox,4.0,3.0,1000.0,0.6,0.75,0.3373373373373373,0,0,1,0,0,1,0,0,0,0
Manningham,1.0,1.0,1724.0,0.0,0.25,0.5355355355355356,0,1,0,0,0,1,0,0,0,1
Brimbank,4.0,1.0,700.0,0.6,0.25,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
Moreland,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,1,0,0,0,0,5
GreaterDandenong,4.0,1.0,1375.0,0.6,0.25,0.4514514514514514,0,0,1,0,1,0,0,0,0,3
Boroondara,1.0,1.0,224.0,0.0,0.25,0.0405405405405405,1,0,0,0,0,1,0,0,0,1
Boroondara,3.0,1.0,2150.0,0.4,0.25,0.6576576576576576,1,0,0,0,0,1,0,0,0,1
Whitehorse,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
YarraRanges,4.0,4.0,4275.0,0.6,1.0,0.9436122869857808,0,0,1,0,0,0,1,0,0,3
Monash,2.0,1.0,224.0,0.2,0.25,0.0405405405405405,0,0,1,0,0,0,1,0,0,5
YarraRanges,3.0,2.0,2500.0,0.4,0.5,0.7347347347347347,0,0,1,0,0,0,1,0,0,3
Monash,3.0,2.0,900.0,0.4,0.5,0.3008008008008008,0,0,0,1,0,1,0,0,0,1
Stonnington,3.0,0.0,500.0,0.4,0.0,0.1506506506506506,0,0,0,1,0,1,0,0,0,1
Kingston,4.0,3.0,1600.0,0.6,0.75,0.504004004004004,0,0,1,0,0,0,1,0,0,4
Wyndham,4.0,2.0,900.0,0.6,0.5,0.3008008008008008,0,0,1,0,1,0,0,0,0,4
Melbourne,2.0,1.0,900.0,0.2,0.25,0.3008008008008008,0,0,0,1,1,0,0,0,0,2
Knox,3.0,1.0,1124.0,0.4,0.25,0.3548548548548548,0,0,1,0,1,0,0,0,0,4
Darebin,1.0,1.0,3250.0,0.0,0.25,0.8568568568568569,0,1,0,0,1,0,0,0,0,2
Moreland,2.0,1.0,2125.0,0.2,0.25,0.6566566566566566,0,0,1,0,1,0,0,0,0,6
GlenEira,3.0,2.0,1250.0,0.4,0.5,0.4224224224224224,0,0,1,0,1,0,0,0,0,3
MorningtonPeninsula,5.0,2.0,1225.0,0.8,0.5,0.4164164164164164,0,0,1,0,0,0,1,0,0,4
Casey,4.0,2.0,2350.0,0.6,0.5,0.6961961961961962,0,0,1,0,1,0,0,0,0,3
Maroondah,5.0,2.0,0.0,0.8,0.5,0.0,0,0,1,0,1,0,0,0,0,4
Monash,3.0,4.0,1400.0,0.4,1.0,0.4744744744744744,0,0,1,0,0,1,0,0,0,0
Manningham,1.0,1.0,4875.0,0.0,0.25,0.9559603301782268,0,1,0,0,0,1,0,0,0,1
Boroondara,1.0,1.0,250.0,0.0,0.25,0.0565565565565565,1,0,0,0,0,0,1,0,0,2
GreaterGeelong,3.0,1.0,1750.0,0.4,0.25,0.5565565565565566,0,0,1,0,0,1,0,0,0,0
Maroondah,3.0,1.0,6000.0,0.4,0.25,1.0,0,0,1,0,0,1,0,0,0,0
Melbourne,2.0,1.0,3500.0,0.2,0.25,0.8833833833833833,1,0,0,0,0,1,0,0,0,1
GreaterDandenong,2.0,1.0,350.0,0.2,0.25,0.0845845845845846,0,0,1,0,1,0,0,0,0,5
Kingston,2.0,1.0,1050.0,0.2,0.25,0.3483483483483484,0,0,1,0,0,0,1,0,0,5
GreaterDandenong,4.0,4.0,2075.0,0.6,1.0,0.6446446446446445,0,0,1,0,1,0,0,0,0,3
GreaterDandenong,1.0,0.0,150.0,0.0,0.0,0.037037037037037,0,1,0,0,0,1,0,0,0,1
Cardinia,1.0,2.0,2250.0,0.0,0.5,0.6736736736736737,0,0,0,1,0,1,0,0,0,1
Melbourne,3.0,1.0,1475.0,0.4,0.25,0.4909909909909909,1,0,0,0,0,0,1,0,0,2
Maroondah,1.0,0.0,850.0,0.0,0.0,0.2757757757757758,0,1,0,0,0,0,1,0,0,2
Boroondara,3.0,2.0,900.0,0.4,0.5,0.3008008008008008,1,0,0,0,0,1,0,0,0,1
MorningtonPeninsula,1.0,0.0,2250.0,0.0,0.0,0.6736736736736737,0,0,0,1,1,0,0,0,0,2
Moreland,1.0,1.0,2500.0,0.0,0.25,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
Frankston,3.0,1.0,3925.0,0.4,0.25,0.923345461246336,0,0,1,0,0,0,1,0,0,3
Melbourne,2.0,1.0,2598.0,0.2,0.25,0.7663205374048753,0,0,1,0,1,0,0,0,0,6
Stonnington,2.0,1.0,950.0,0.2,0.25,0.3268268268268268,0,0,1,0,0,0,1,0,0,5
Kingston,4.0,2.0,1375.0,0.6,0.5,0.4514514514514514,0,0,1,0,1,0,0,0,0,3
Wyndham,3.0,1.0,1000.0,0.4,0.25,0.3373373373373373,0,0,1,0,0,0,1,0,0,4
Whitehorse,2.0,1.0,1450.0,0.2,0.25,0.4844844844844844,0,1,0,0,0,1,0,0,0,1
Casey,4.0,1.0,900.0,0.6,0.25,0.3008008008008008,0,0,1,0,1,0,0,0,0,3
Whitehorse,3.0,1.0,1475.0,0.4,0.25,0.4909909909909909,0,0,1,0,0,0,1,0,0,3
Whittlesea,1.0,1.0,700.0,0.0,0.25,0.2247247247247247,0,0,1,0,1,0,0,0,0,5
Bayside,3.0,2.0,2275.0,0.4,0.5,0.6881881881881882,0,1,0,0,0,1,0,0,0,1
Boroondara,2.0,1.0,2750.0,0.2,0.25,0.7912912912912913,0,0,1,0,1,0,0,0,0,6
Moreland,1.0,3.0,1000.0,0.0,0.75,0.3373373373373373,0,0,1,0,0,1,0,0,0,0
Brimbank,3.0,0.0,1125.0,0.4,0.0,0.3763763763763763,0,0,1,0,0,0,1,0,0,5
Brimbank,4.0,1.0,350.0,0.6,0.25,0.0845845845845846,0,0,1,0,0,0,1,0,0,4
Moreland,4.0,1.0,800.0,0.6,0.25,0.2697697697697697,0,0,1,0,0,1,0,0,0,0
Boroondara,1.0,1.0,500.0,0.0,0.25,0.1506506506506506,0,0,1,0,1,0,0,0,0,5
Stonnington,1.0,1.0,500.0,0.0,0.25,0.1506506506506506,1,0,0,0,0,1,0,0,0,1
PortPhillip,1.0,0.0,2250.0,0.0,0.0,0.6736736736736737,1,0,0,0,1,0,0,0,0,2
Monash,2.0,1.0,4724.0,0.2,0.25,0.9529529529529528,0,0,0,1,0,1,0,0,0,1
Brimbank,4.0,2.0,600.0,0.6,0.5,0.1956956956956957,0,0,1,0,0,1,0,0,0,0
GreaterGeelong,1.0,1.0,250.0,0.0,0.25,0.0565565565565565,1,0,0,0,0,1,0,0,0,1
GlenEira,2.0,1.0,1250.0,0.2,0.25,0.4224224224224224,0,0,0,1,1,0,0,0,0,2
Cardinia,2.0,1.0,1950.0,0.2,0.25,0.6231231231231231,0,0,1,0,0,1,0,0,0,0
MorningtonPeninsula,4.0,3.0,2275.0,0.6,0.75,0.6881881881881882,0,0,1,0,0,0,1,0,0,3
GreaterDandenong,3.0,2.0,2375.0,0.4,0.5,0.6986986986986987,0,1,0,0,0,1,0,0,0,1
Monash,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,1,0,0,1,0,0,0,0,2
Melton,4.0,1.0,1000.0,0.6,0.25,0.3373373373373373,0,0,1,0,0,1,0,0,0,0
Melbourne,6.0,4.0,1600.0,1.0,1.0,0.504004004004004,1,0,0,0,0,0,1,0,0,2
Kingston,5.0,4.0,4250.0,0.8,1.0,0.937937937937938,0,0,1,0,0,0,1,0,0,3
MooneeValley,4.0,2.0,2500.0,0.6,0.5,0.7347347347347347,0,0,1,0,0,0,1,0,0,3
Melton,2.0,0.0,2350.0,0.2,0.0,0.6961961961961962,1,0,0,0,0,1,0,0,0,1
Kingston,1.0,1.0,2500.0,0.0,0.25,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
Darebin,4.0,2.0,4300.0,0.6,0.5,0.9442796089502676,0,0,1,0,1,0,0,0,0,3
GreaterDandenong,1.0,0.0,2850.0,0.0,0.0,0.8048048048048049,0,0,1,0,0,0,1,0,0,6
MooneeValley,2.0,1.0,350.0,0.2,0.25,0.0845845845845846,0,0,1,0,1,0,0,0,0,5
Bayside,1.0,1.0,350.0,0.0,0.25,0.0845845845845846,1,0,0,0,0,1,0,0,0,1
Hume,2.0,1.0,1750.0,0.2,0.25,0.5565565565565566,0,1,0,0,0,0,1,0,0,2
Brimbank,1.0,4.0,1000.0,0.0,1.0,0.3373373373373373,0,0,1,0,1,0,0,0,0,3
Whittlesea,2.0,1.0,1375.0,0.2,0.25,0.4514514514514514,0,0,1,0,0,0,1,0,0,5
Melton,1.0,1.0,674.0,0.0,0.25,0.201161476098909,0,1,0,0,0,1,0,0,0,1
Nillumbik,5.0,2.0,2500.0,0.8,0.5,0.7347347347347347,0,0,1,0,0,0,1,0,0,3
Kingston,2.0,1.0,1200.0,0.2,0.25,0.4089089089089089,0,0,1,0,0,1,0,0,0,0
Maribyrnong,1.0,1.0,1699.0,0.0,0.25,0.5310310310310311,1,0,0,0,0,1,0,0,0,1
Manningham,1.0,1.0,500.0,0.0,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Brimbank,3.0,3.0,850.0,0.4,0.75,0.2757757757757758,0,0,1,0,0,0,1,0,0,4
Banyule,2.0,1.0,575.0,0.2,0.25,0.1856856856856856,0,0,1,0,0,0,1,0,0,5
Whitehorse,2.0,2.0,2550.0,0.2,0.5,0.7642642642642643,0,1,0,0,0,1,0,0,0,1
Bayside,5.0,2.0,4724.0,0.8,0.5,0.9529529529529528,0,0,1,0,0,0,1,0,0,3
MorningtonPeninsula,2.0,1.0,1374.0,0.2,0.25,0.4334334334334334,0,0,1,0,0,0,1,0,0,5
Melton,3.0,1.0,1800.0,0.4,0.25,0.5810810810810811,0,0,1,0,0,0,1,0,0,3
GreaterGeelong,5.0,2.0,950.0,0.8,0.5,0.3268268268268268,0,0,1,0,1,0,0,0,0,4
Brimbank,2.0,1.0,0.0,0.2,0.25,0.0,0,0,1,0,0,0,1,0,0,5
Whitehorse,2.0,1.0,3125.0,0.2,0.25,0.8383383383383383,0,0,1,0,1,0,0,0,0,6
Wyndham,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Maroondah,1.0,1.0,750.0,0.0,0.25,0.2632632632632632,0,0,1,0,0,0,1,0,0,5
Frankston,2.0,1.0,1875.0,0.2,0.25,0.6136136136136137,0,0,1,0,0,0,1,0,0,5
MorningtonPeninsula,1.0,1.0,5000.0,0.0,0.25,0.9664664664664664,0,0,1,0,0,0,1,0,0,6
GreaterGeelong,3.0,1.0,500.0,0.4,0.25,0.1506506506506506,0,0,1,0,0,1,0,0,0,0
Frankston,2.0,1.0,1250.0,0.2,0.25,0.4224224224224224,0,0,1,0,1,0,0,0,0,5
YarraRanges,3.0,1.0,1400.0,0.4,0.25,0.4744744744744744,0,0,0,1,0,1,0,0,0,1
Manningham,1.0,1.0,900.0,0.0,0.25,0.3008008008008008,0,1,0,0,0,0,1,0,0,2
MorningtonPeninsula,1.0,1.0,1250.0,0.0,0.25,0.4224224224224224,0,0,1,0,1,0,0,0,0,5
GreaterGeelong,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,0,1,0,1,0,0,0,1
Whittlesea,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
GreaterGeelong,4.0,3.0,900.0,0.6,0.75,0.3008008008008008,0,0,1,0,0,1,0,0,0,0
Darebin,2.0,1.0,3400.0,0.2,0.25,0.8673673673673674,0,0,0,1,0,1,0,0,0,1
Darebin,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
Brimbank,1.0,1.0,0.0,0.0,0.25,0.0,0,0,1,0,1,0,0,0,0,5
Boroondara,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,5
Bayside,2.0,0.0,1125.0,0.2,0.0,0.3763763763763763,1,0,0,0,0,1,0,0,0,1
Boroondara,1.0,0.0,900.0,0.0,0.0,0.3008008008008008,1,0,0,0,0,1,0,0,0,1
Banyule,2.0,1.0,2450.0,0.2,0.25,0.7032032032032032,0,0,1,0,1,0,0,0,0,6
MorningtonPeninsula,5.0,2.0,500.0,0.8,0.5,0.1506506506506506,0,0,1,0,1,0,0,0,0,4
Moreland,4.0,1.0,900.0,0.6,0.25,0.3008008008008008,1,0,0,0,1,0,0,0,0,2
Casey,6.0,4.0,950.0,1.0,1.0,0.3268268268268268,0,0,1,0,1,0,0,0,0,4
Boroondara,4.0,2.0,700.0,0.6,0.5,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
Maribyrnong,1.0,1.0,1200.0,0.0,0.25,0.4089089089089089,0,0,1,0,0,0,1,0,0,5
Boroondara,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,1,0,0,0,1,0,0,5
Maroondah,2.0,1.0,4150.0,0.2,0.25,0.9308117641450976,0,0,1,0,1,0,0,0,0,6
Casey,2.0,1.0,1625.0,0.2,0.25,0.5195195195195195,0,0,1,0,0,0,1,0,0,5
Banyule,1.0,1.0,3125.0,0.0,0.25,0.8383383383383383,0,0,1,0,0,0,1,0,0,6
GlenEira,1.0,0.0,900.0,0.0,0.0,0.3008008008008008,0,0,1,0,1,0,0,0,0,5
Yarra,1.0,1.0,2350.0,0.0,0.25,0.6961961961961962,0,0,0,1,0,1,0,0,0,1
Moreland,1.0,0.0,350.0,0.0,0.0,0.0845845845845846,0,0,1,0,0,1,0,0,0,0
Knox,4.0,3.0,2650.0,0.6,0.75,0.7787787787787788,0,0,1,0,1,0,0,0,0,3
Brimbank,3.0,2.0,299.0,0.4,0.5,0.066046046046046,0,0,1,0,0,1,0,0,0,0
Kingston,2.0,1.0,3075.0,0.2,0.25,0.8328328328328328,1,0,0,0,0,1,0,0,0,1
Casey,2.0,1.0,450.0,0.2,0.25,0.1131131131131131,0,0,1,0,0,0,1,0,0,5
PortPhillip,4.0,1.0,6000.0,0.6,0.25,1.0,1,0,0,0,0,1,0,0,0,1
GlenEira,2.0,0.0,500.0,0.2,0.0,0.1506506506506506,0,0,1,0,0,1,0,0,0,0
Yarra,2.0,1.0,450.0,0.2,0.25,0.1131131131131131,1,0,0,0,0,0,1,0,0,2
Wyndham,2.0,1.0,3850.0,0.2,0.25,0.9124124124124124,0,0,1,0,1,0,0,0,0,6
Knox,3.0,2.0,2800.0,0.4,0.5,0.8008008008008007,0,0,1,0,0,0,1,0,0,3
Whitehorse,2.0,1.0,0.0,0.2,0.25,0.0,0,0,1,0,0,0,1,0,0,5
MorningtonPeninsula,2.0,1.0,250.0,0.2,0.25,0.0565565565565565,0,0,1,0,1,0,0,0,0,5
Monash,2.0,1.0,1625.0,0.2,0.25,0.5195195195195195,0,1,0,0,0,1,0,0,0,1
Manningham,2.0,2.0,500.0,0.2,0.5,0.1506506506506506,0,0,1,0,1,0,0,0,0,5
Monash,4.0,1.0,500.0,0.6,0.25,0.1506506506506506,1,0,0,0,0,1,0,0,0,1
GlenEira,4.0,2.0,1750.0,0.6,0.5,0.5565565565565566,0,0,1,0,0,1,0,0,0,0
Wyndham,1.0,0.0,2025.0,0.0,0.0,0.6361361361361362,1,0,0,0,0,1,0,0,0,1
Moreland,2.0,1.0,1074.0,0.2,0.25,0.3513513513513513,0,0,1,0,1,0,0,0,0,5
Maribyrnong,1.0,1.0,1600.0,0.0,0.25,0.504004004004004,0,0,0,1,0,0,1,0,0,2
PortPhillip,1.0,0.0,3125.0,0.0,0.0,0.8383383383383383,1,0,0,0,0,0,1,0,0,2
Whitehorse,1.0,1.0,1125.0,0.0,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,5
Yarra,4.0,3.0,2500.0,0.6,0.75,0.7347347347347347,0,0,1,0,0,0,1,0,0,3
Wyndham,4.0,2.0,500.0,0.6,0.5,0.1506506506506506,0,0,1,0,0,0,1,0,0,4
Brimbank,2.0,1.0,1900.0,0.2,0.25,0.6201201201201201,0,1,0,0,1,0,0,0,0,2
Cardinia,3.0,2.0,900.0,0.4,0.5,0.3008008008008008,0,0,1,0,0,1,0,0,0,0
Whittlesea,5.0,2.0,700.0,0.8,0.5,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
Casey,5.0,2.0,950.0,0.8,0.5,0.3268268268268268,0,0,1,0,0,0,1,0,0,4
MorningtonPeninsula,2.0,0.0,574.0,0.2,0.0,0.1796796796796796,0,0,1,0,1,0,0,0,0,5
MorningtonPeninsula,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,1,0,0,0,0,6
Melbourne,4.0,2.0,2750.0,0.6,0.5,0.7912912912912913,0,0,0,1,0,0,0,1,0,1
HobsonsBay,4.0,3.0,2850.0,0.6,0.75,0.8048048048048049,0,0,0,1,0,1,0,0,0,1
PortPhillip,2.0,1.0,850.0,0.2,0.25,0.2757757757757758,1,0,0,0,0,0,1,0,0,2
Casey,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,1,0,0,0,0
Melton,5.0,1.0,1900.0,0.8,0.25,0.6201201201201201,0,0,1,0,0,0,1,0,0,4
Whitehorse,4.0,1.0,1750.0,0.6,0.25,0.5565565565565566,1,0,0,0,0,1,0,0,0,1
Melton,1.0,1.0,2250.0,0.0,0.25,0.6736736736736737,0,0,1,0,1,0,0,0,0,6
Banyule,4.0,4.0,750.0,0.6,1.0,0.2632632632632632,0,0,1,0,0,0,1,0,0,4
GlenEira,2.0,1.0,2500.0,0.2,0.25,0.7347347347347347,0,0,1,0,0,1,0,0,0,0
Melton,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Darebin,4.0,2.0,1825.0,0.6,0.5,0.592092092092092,0,0,1,0,1,0,0,0,0,3
MorningtonPeninsula,4.0,1.0,500.0,0.6,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,4
Manningham,2.0,1.0,1125.0,0.2,0.25,0.3763763763763763,0,0,0,1,0,0,1,0,0,2
Maroondah,1.0,1.0,5500.0,0.0,0.25,0.9834959410362046,0,0,1,0,0,1,0,0,0,0
Knox,1.0,1.0,250.0,0.0,0.25,0.0565565565565565,0,0,1,0,0,0,1,0,0,5
Stonnington,2.0,1.0,2750.0,0.2,0.25,0.7912912912912913,0,0,0,1,0,1,0,0,0,1
Manningham,3.0,2.0,725.0,0.4,0.5,0.2557557557557557,0,1,0,0,0,1,0,0,0,1
GreaterDandenong,1.0,1.0,4125.0,0.0,0.25,0.9289289289289288,0,0,1,0,0,1,0,0,0,0
HobsonsBay,3.0,1.0,2075.0,0.4,0.25,0.6446446446446445,0,0,1,0,0,1,0,0,0,0
Melbourne,1.0,3.0,4250.0,0.0,0.75,0.937937937937938,1,0,0,0,0,1,0,0,0,1
Whitehorse,3.0,1.0,1848.0,0.4,0.25,0.5965965965965966,0,0,0,1,0,1,0,0,0,1
Cardinia,3.0,2.0,350.0,0.4,0.5,0.0845845845845846,0,0,1,0,0,0,1,0,0,4
Banyule,4.0,2.0,3000.0,0.6,0.5,0.8248248248248248,0,0,1,0,0,0,1,0,0,3
Melbourne,2.0,0.0,2275.0,0.2,0.0,0.6881881881881882,1,0,0,0,0,1,0,0,0,1
GreaterGeelong,3.0,4.0,1375.0,0.4,1.0,0.4514514514514514,0,0,1,0,0,0,1,0,0,3
Melton,2.0,1.0,1575.0,0.2,0.25,0.498998998998999,0,0,1,0,0,1,0,0,0,0
Wyndham,1.0,1.0,900.0,0.0,0.25,0.3008008008008008,0,0,1,0,0,0,1,0,0,5
Wyndham,4.0,2.0,900.0,0.6,0.5,0.3008008008008008,0,0,1,0,1,0,0,0,0,4
Casey,4.0,2.0,3625.0,0.6,0.5,0.8998998998998999,0,0,1,0,0,0,1,0,0,3
Wyndham,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Manningham,1.0,1.0,2875.0,0.0,0.25,0.8108108108108107,0,0,0,1,0,1,0,0,0,1
Casey,4.0,1.0,2875.0,0.6,0.25,0.8108108108108107,0,0,1,0,1,0,0,0,0,3
GlenEira,3.0,2.0,500.0,0.4,0.5,0.1506506506506506,0,0,1,0,0,0,1,0,0,4
Melbourne,3.0,1.0,950.0,0.4,0.25,0.3268268268268268,0,0,0,1,1,0,0,0,0,2
Maroondah,3.0,2.0,2500.0,0.4,0.5,0.7347347347347347,0,0,1,0,1,0,0,0,0,3
Stonnington,1.0,1.0,724.0,0.0,0.25,0.2492492492492492,1,0,0,0,0,1,0,0,0,1
Melton,3.0,1.0,350.0,0.4,0.25,0.0845845845845846,0,0,1,0,0,1,0,0,0,0
PortPhillip,3.0,2.0,3000.0,0.4,0.5,0.8248248248248248,0,0,1,0,1,0,0,0,0,3
Whitehorse,3.0,2.0,1050.0,0.4,0.5,0.3483483483483484,0,0,1,0,0,0,1,0,0,4
Stonnington,4.0,2.0,2650.0,0.6,0.5,0.7787787787787788,0,0,0,1,0,1,0,0,0,1
MorningtonPeninsula,2.0,1.0,3350.0,0.2,0.25,0.8618618618618619,1,0,0,0,0,0,1,0,0,2
GlenEira,3.0,1.0,1750.0,0.4,0.25,0.5565565565565566,0,1,0,0,0,0,0,1,0,1
Stonnington,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,0,0,1,0,0,5
MorningtonPeninsula,4.0,1.0,900.0,0.6,0.25,0.3008008008008008,0,0,1,0,1,0,0,0,0,3
GreaterDandenong,1.0,1.0,2500.0,0.0,0.25,0.7347347347347347,1,0,0,0,0,0,1,0,0,2
Casey,1.0,1.0,4250.0,0.0,0.25,0.937937937937938,0,0,1,0,1,0,0,0,0,6
PortPhillip,1.0,1.0,350.0,0.0,0.25,0.0845845845845846,0,0,0,1,1,0,0,0,0,2
Melton,1.0,1.0,1725.0,0.0,0.25,0.5380380380380381,0,0,1,0,0,0,1,0,0,5
Boroondara,3.0,2.0,1125.0,0.4,0.5,0.3763763763763763,0,0,1,0,0,0,1,0,0,4
Monash,4.0,3.0,1000.0,0.6,0.75,0.3373373373373373,0,0,1,0,1,0,0,0,0,4
GreaterDandenong,2.0,1.0,1150.0,0.2,0.25,0.3993993993993994,0,1,0,0,0,1,0,0,0,1
Wyndham,5.0,3.0,1848.0,0.8,0.75,0.5965965965965966,0,0,1,0,1,0,0,0,0,4
Hume,1.0,3.0,1850.0,0.0,0.75,0.602102102102102,0,1,0,0,0,1,0,0,0,1
GlenEira,4.0,2.0,1750.0,0.6,0.5,0.5565565565565566,0,0,1,0,1,0,0,0,0,3
Moreland,4.0,2.0,5000.0,0.6,0.5,0.9664664664664664,0,0,0,1,0,1,0,0,0,1
Whitehorse,4.0,3.0,2950.0,0.6,0.75,0.8158158158158159,0,0,1,0,0,0,1,0,0,3
Knox,3.0,1.0,1400.0,0.4,0.25,0.4744744744744744,0,0,1,0,1,0,0,0,0,3
Casey,6.0,0.0,700.0,1.0,0.0,0.2247247247247247,0,0,1,0,1,0,0,0,0,4
MorningtonPeninsula,2.0,1.0,3500.0,0.2,0.25,0.8833833833833833,0,0,1,0,0,0,1,0,0,6
Wyndham,2.0,1.0,6000.0,0.2,0.25,1.0,0,1,0,0,1,0,0,0,0,2
Casey,2.0,1.0,350.0,0.2,0.25,0.0845845845845846,0,0,1,0,0,0,1,0,0,5
Melton,2.0,1.0,2298.0,0.2,0.25,0.6926126126126126,0,0,1,0,0,1,0,0,0,0
Cardinia,3.0,1.0,5000.0,0.4,0.25,0.9664664664664664,0,0,1,0,1,0,0,0,0,3
Cardinia,2.0,1.0,1575.0,0.2,0.25,0.498998998998999,0,0,1,0,1,0,0,0,0,5
Cardinia,2.0,1.0,1750.0,0.2,0.25,0.5565565565565566,0,0,1,0,1,0,0,0,0,5
Whitehorse,2.0,0.0,2500.0,0.2,0.0,0.7347347347347347,0,0,1,0,0,0,1,0,0,6
Frankston,3.0,2.0,1850.0,0.4,0.5,0.602102102102102,0,0,1,0,0,1,0,0,0,0
Brimbank,2.0,0.0,2275.0,0.2,0.0,0.6881881881881882,0,0,1,0,0,0,1,0,0,6
MorningtonPeninsula,5.0,3.0,725.0,0.8,0.75,0.2557557557557557,0,0,1,0,0,1,0,0,0,0
Melbourne,1.0,3.0,2750.0,0.0,0.75,0.7912912912912913,1,0,0,0,0,1,0,0,0,1
Maribyrnong,1.0,1.0,1625.0,0.0,0.25,0.5195195195195195,0,0,0,1,0,1,0,0,0,1
GreaterGeelong,2.0,1.0,1575.0,0.2,0.25,0.498998998998999,0,0,1,0,0,0,1,0,0,5
Whitehorse,2.0,1.0,500.0,0.2,0.25,0.1506506506506506,0,0,1,0,0,0,1,0,0,5
Brimbank,1.0,1.0,1374.0,0.0,0.25,0.4334334334334334,1,0,0,0,0,1,0,0,0,1
Knox,1.0,1.0,1650.0,0.0,0.25,0.5295295295295295,0,0,1,0,1,0,0,0,0,5
Melbourne,2.0,0.0,2100.0,0.2,0.0,0.6526526526526526,1,0,0,0,0,1,0,0,0,1
Kingston,5.0,3.0,2750.0,0.8,0.75,0.7912912912912913,0,0,1,0,0,1,0,0,0,0
Whittlesea,4.0,1.0,1250.0,0.6,0.25,0.4224224224224224,0,0,1,0,1,0,0,0,0,3
Casey,5.0,2.0,1825.0,0.8,0.5,0.592092092092092,0,0,1,0,1,0,0,0,0,4
Banyule,5.0,2.0,900.0,0.8,0.5,0.3008008008008008,0,0,1,0,0,0,1,0,0,4
Casey,2.0,1.0,700.0,0.2,0.25,0.2247247247247247,0,0,1,0,1,0,0,0,0,5
Casey,2.0,0.0,2724.0,0.2,0.0,0.7832832832832832,0,0,1,0,0,0,1,0,0,6
HobsonsBay,3.0,0.0,700.0,0.4,0.0,0.2247247247247247,0,0,1,0,1,0,0,0,0,5
MorningtonPeninsula,1.0,1.0,1125.0,0.0,0.25,0.3763763763763763,0,0,1,0,0,0,1,0,0,5
GreaterGeelong,2.0,1.0,1850.0,0.2,0.25,0.602102102102102,0,0,1,0,0,1,0,0,0,0
Manningham,1.0,1.0,3625.0,0.0,0.25,0.8998998998998999,0,0,1,0,1,0,0,0,0,6
GreaterGeelong,5.0,2.0,1875.0,0.8,0.5,0.6136136136136137,0,0,1,0,1,0,0,0,0,4
Melbourne,3.0,2.0,700.0,0.4,0.5,0.2247247247247247,1,0,0,0,1,0,0,0,0,2
Darebin,2.0,2.0,3225.0,0.2,0.5,0.8533533533533533,0,0,0,1,0,1,0,0,0,1
Hume,3.0,2.0,700.0,0.4,0.5,0.2247247247247247,0,0,1,0,0,0,1,0,0,4
MooneeValley,4.0,2.0,100.0,0.6,0.5,0.0315315315315315,0,0,0,1,0,1,0,0,0,1
Brimbank,1.0,1.0,350.0,0.0,0.25,0.0845845845845846,0,0,1,0,0,1,0,0,0,0
YarraRanges,2.0,0.0,250.0,0.2,0.0,0.0565565565565565,0,1,0,0,0,1,0,0,0,1
Whittlesea,4.0,1.0,250.0,0.6,0.25,0.0565565565565565,0,0,1,0,0,0,1,0,0,4
Darebin,1.0,1.0,250.0,0.0,0.25,0.0565565565565565,0,0,1,0,0,1,0,0,0,0
YarraRanges,3.0,1.0,1125.0,0.4,0.25,0.3763763763763763,0,0,1,0,1,0,0,0,0,4
